,payment_type,payment_type_id,payment_type_name
65250,1,65250,Credit card
65251,2,65251,Cash
65252,1,65252,Credit card
65253,2,65253,Cash
65254,1,65254,Credit card
65255,1,65255,Credit card
65256,1,65256,Credit card
65257,1,65257,Credit card
65258,1,65258,Credit card
65259,2,65259,Cash
65260,2,65260,Cash
65261,1,65261,Credit card
65262,1,65262,Credit card
65263,1,65263,Credit card
65264,1,65264,Credit card
65265,1,65265,Credit card
65266,1,65266,Credit card
65267,2,65267,Cash
65268,1,65268,Credit card
65269,2,65269,Cash
65270,1,65270,Credit card
65271,4,65271,Dispute
65272,1,65272,Credit card
65273,2,65273,Cash
65274,1,65274,Credit card
65275,2,65275,Cash
65276,1,65276,Credit card
65277,2,65277,Cash
65278,1,65278,Credit card
65279,1,65279,Credit card
65280,1,65280,Credit card
65281,2,65281,Cash
65282,1,65282,Credit card
65283,1,65283,Credit card
65284,1,65284,Credit card
65285,1,65285,Credit card
65286,1,65286,Credit card
65287,2,65287,Cash
65288,1,65288,Credit card
65289,2,65289,Cash
65290,1,65290,Credit card
65291,1,65291,Credit card
65292,1,65292,Credit card
65293,2,65293,Cash
65294,1,65294,Credit card
65295,1,65295,Credit card
65296,1,65296,Credit card
65297,2,65297,Cash
65298,2,65298,Cash
65299,1,65299,Credit card
65300,1,65300,Credit card
65301,1,65301,Credit card
65302,1,65302,Credit card
65303,1,65303,Credit card
65304,1,65304,Credit card
65305,2,65305,Cash
65306,1,65306,Credit card
65307,2,65307,Cash
65308,2,65308,Cash
65309,1,65309,Credit card
65310,1,65310,Credit card
65311,2,65311,Cash
65312,2,65312,Cash
65313,1,65313,Credit card
65314,2,65314,Cash
65315,1,65315,Credit card
65316,2,65316,Cash
65317,1,65317,Credit card
65318,1,65318,Credit card
65319,1,65319,Credit card
65320,1,65320,Credit card
65321,1,65321,Credit card
65322,2,65322,Cash
65323,1,65323,Credit card
65324,2,65324,Cash
65325,2,65325,Cash
65326,2,65326,Cash
65327,2,65327,Cash
65328,1,65328,Credit card
65329,1,65329,Credit card
65330,1,65330,Credit card
65331,2,65331,Cash
65332,2,65332,Cash
65333,2,65333,Cash
65334,3,65334,No charge
65335,2,65335,Cash
65336,1,65336,Credit card
65337,2,65337,Cash
65338,2,65338,Cash
65339,1,65339,Credit card
65340,1,65340,Credit card
65341,2,65341,Cash
65342,2,65342,Cash
65343,1,65343,Credit card
65344,1,65344,Credit card
65345,1,65345,Credit card
65346,1,65346,Credit card
65347,1,65347,Credit card
65348,1,65348,Credit card
65349,1,65349,Credit card
65350,1,65350,Credit card
65351,2,65351,Cash
65352,1,65352,Credit card
65353,1,65353,Credit card
65354,1,65354,Credit card
65355,2,65355,Cash
65356,1,65356,Credit card
65357,1,65357,Credit card
65358,1,65358,Credit card
65359,2,65359,Cash
65360,1,65360,Credit card
65361,1,65361,Credit card
65362,2,65362,Cash
65363,1,65363,Credit card
65364,1,65364,Credit card
65365,2,65365,Cash
65366,1,65366,Credit card
65367,2,65367,Cash
65368,2,65368,Cash
65369,2,65369,Cash
65370,1,65370,Credit card
65371,1,65371,Credit card
65372,1,65372,Credit card
65373,1,65373,Credit card
65374,1,65374,Credit card
65375,1,65375,Credit card
65376,2,65376,Cash
65377,2,65377,Cash
65378,1,65378,Credit card
65379,1,65379,Credit card
65380,2,65380,Cash
65381,1,65381,Credit card
65382,1,65382,Credit card
65383,2,65383,Cash
65384,1,65384,Credit card
65385,1,65385,Credit card
65386,2,65386,Cash
65387,2,65387,Cash
65388,1,65388,Credit card
65389,2,65389,Cash
65390,2,65390,Cash
65391,1,65391,Credit card
65392,1,65392,Credit card
65393,1,65393,Credit card
65394,1,65394,Credit card
65395,1,65395,Credit card
65396,1,65396,Credit card
65397,2,65397,Cash
65398,1,65398,Credit card
65399,1,65399,Credit card
65400,1,65400,Credit card
65401,2,65401,Cash
65402,2,65402,Cash
65403,1,65403,Credit card
65404,2,65404,Cash
65405,1,65405,Credit card
65406,1,65406,Credit card
65407,2,65407,Cash
65408,1,65408,Credit card
65409,1,65409,Credit card
65410,2,65410,Cash
65411,2,65411,Cash
65412,1,65412,Credit card
65413,1,65413,Credit card
65414,2,65414,Cash
65415,2,65415,Cash
65416,1,65416,Credit card
65417,2,65417,Cash
65418,1,65418,Credit card
65419,2,65419,Cash
65420,2,65420,Cash
65421,2,65421,Cash
65422,1,65422,Credit card
65423,1,65423,Credit card
65424,1,65424,Credit card
65425,1,65425,Credit card
65426,1,65426,Credit card
65427,2,65427,Cash
65428,2,65428,Cash
65429,1,65429,Credit card
65430,2,65430,Cash
65431,1,65431,Credit card
65432,1,65432,Credit card
65433,1,65433,Credit card
65434,2,65434,Cash
65435,1,65435,Credit card
65436,1,65436,Credit card
65437,1,65437,Credit card
65438,1,65438,Credit card
65439,1,65439,Credit card
65440,2,65440,Cash
65441,1,65441,Credit card
65442,2,65442,Cash
65443,1,65443,Credit card
65444,2,65444,Cash
65445,1,65445,Credit card
65446,1,65446,Credit card
65447,1,65447,Credit card
65448,2,65448,Cash
65449,2,65449,Cash
65450,2,65450,Cash
65451,1,65451,Credit card
65452,1,65452,Credit card
65453,2,65453,Cash
65454,2,65454,Cash
65455,1,65455,Credit card
65456,2,65456,Cash
65457,1,65457,Credit card
65458,1,65458,Credit card
65459,2,65459,Cash
65460,2,65460,Cash
65461,2,65461,Cash
65462,1,65462,Credit card
65463,2,65463,Cash
65464,2,65464,Cash
65465,3,65465,No charge
65466,1,65466,Credit card
65467,1,65467,Credit card
65468,1,65468,Credit card
65469,1,65469,Credit card
65470,1,65470,Credit card
65471,1,65471,Credit card
65472,1,65472,Credit card
65473,2,65473,Cash
65474,2,65474,Cash
65475,1,65475,Credit card
65476,1,65476,Credit card
65477,1,65477,Credit card
65478,1,65478,Credit card
65479,1,65479,Credit card
65480,1,65480,Credit card
65481,1,65481,Credit card
65482,1,65482,Credit card
65483,2,65483,Cash
65484,1,65484,Credit card
65485,1,65485,Credit card
65486,1,65486,Credit card
65487,1,65487,Credit card
65488,2,65488,Cash
65489,1,65489,Credit card
65490,2,65490,Cash
65491,1,65491,Credit card
65492,1,65492,Credit card
65493,1,65493,Credit card
65494,2,65494,Cash
65495,1,65495,Credit card
65496,2,65496,Cash
65497,1,65497,Credit card
65498,2,65498,Cash
65499,1,65499,Credit card
65500,1,65500,Credit card
65501,1,65501,Credit card
65502,1,65502,Credit card
65503,1,65503,Credit card
65504,1,65504,Credit card
65505,1,65505,Credit card
65506,1,65506,Credit card
65507,2,65507,Cash
65508,1,65508,Credit card
65509,1,65509,Credit card
65510,1,65510,Credit card
65511,1,65511,Credit card
65512,1,65512,Credit card
65513,2,65513,Cash
65514,2,65514,Cash
65515,2,65515,Cash
65516,1,65516,Credit card
65517,2,65517,Cash
65518,1,65518,Credit card
65519,1,65519,Credit card
65520,1,65520,Credit card
65521,1,65521,Credit card
65522,1,65522,Credit card
65523,1,65523,Credit card
65524,2,65524,Cash
65525,2,65525,Cash
65526,2,65526,Cash
65527,2,65527,Cash
65528,1,65528,Credit card
65529,1,65529,Credit card
65530,1,65530,Credit card
65531,1,65531,Credit card
65532,1,65532,Credit card
65533,1,65533,Credit card
65534,1,65534,Credit card
65535,1,65535,Credit card
65536,1,65536,Credit card
65537,1,65537,Credit card
65538,2,65538,Cash
65539,1,65539,Credit card
65540,2,65540,Cash
65541,1,65541,Credit card
65542,1,65542,Credit card
65543,1,65543,Credit card
65544,1,65544,Credit card
65545,1,65545,Credit card
65546,1,65546,Credit card
65547,1,65547,Credit card
65548,1,65548,Credit card
65549,2,65549,Cash
65550,2,65550,Cash
65551,2,65551,Cash
65552,1,65552,Credit card
65553,2,65553,Cash
65554,1,65554,Credit card
65555,2,65555,Cash
65556,1,65556,Credit card
65557,1,65557,Credit card
65558,2,65558,Cash
65559,1,65559,Credit card
65560,2,65560,Cash
65561,1,65561,Credit card
65562,1,65562,Credit card
65563,1,65563,Credit card
65564,1,65564,Credit card
65565,2,65565,Cash
65566,1,65566,Credit card
65567,2,65567,Cash
65568,2,65568,Cash
65569,2,65569,Cash
65570,4,65570,Dispute
65571,1,65571,Credit card
65572,1,65572,Credit card
65573,2,65573,Cash
65574,1,65574,Credit card
65575,1,65575,Credit card
65576,1,65576,Credit card
65577,1,65577,Credit card
65578,1,65578,Credit card
65579,1,65579,Credit card
65580,1,65580,Credit card
65581,2,65581,Cash
65582,1,65582,Credit card
65583,1,65583,Credit card
65584,1,65584,Credit card
65585,2,65585,Cash
65586,1,65586,Credit card
65587,1,65587,Credit card
65588,2,65588,Cash
65589,2,65589,Cash
65590,1,65590,Credit card
65591,1,65591,Credit card
65592,1,65592,Credit card
65593,1,65593,Credit card
65594,1,65594,Credit card
65595,2,65595,Cash
65596,1,65596,Credit card
65597,2,65597,Cash
65598,2,65598,Cash
65599,1,65599,Credit card
65600,1,65600,Credit card
65601,1,65601,Credit card
65602,1,65602,Credit card
65603,2,65603,Cash
65604,2,65604,Cash
65605,2,65605,Cash
65606,1,65606,Credit card
65607,1,65607,Credit card
65608,2,65608,Cash
65609,1,65609,Credit card
65610,2,65610,Cash
65611,2,65611,Cash
65612,2,65612,Cash
65613,1,65613,Credit card
65614,2,65614,Cash
65615,2,65615,Cash
65616,2,65616,Cash
65617,2,65617,Cash
65618,2,65618,Cash
65619,2,65619,Cash
65620,1,65620,Credit card
65621,1,65621,Credit card
65622,1,65622,Credit card
65623,1,65623,Credit card
65624,1,65624,Credit card
65625,1,65625,Credit card
65626,1,65626,Credit card
65627,1,65627,Credit card
65628,1,65628,Credit card
65629,1,65629,Credit card
65630,1,65630,Credit card
65631,1,65631,Credit card
65632,1,65632,Credit card
65633,2,65633,Cash
65634,2,65634,Cash
65635,1,65635,Credit card
65636,2,65636,Cash
65637,1,65637,Credit card
65638,1,65638,Credit card
65639,1,65639,Credit card
65640,1,65640,Credit card
65641,1,65641,Credit card
65642,1,65642,Credit card
65643,1,65643,Credit card
65644,2,65644,Cash
65645,2,65645,Cash
65646,1,65646,Credit card
65647,2,65647,Cash
65648,1,65648,Credit card
65649,2,65649,Cash
65650,1,65650,Credit card
65651,2,65651,Cash
65652,2,65652,Cash
65653,1,65653,Credit card
65654,1,65654,Credit card
65655,1,65655,Credit card
65656,2,65656,Cash
65657,1,65657,Credit card
65658,1,65658,Credit card
65659,1,65659,Credit card
65660,2,65660,Cash
65661,1,65661,Credit card
65662,2,65662,Cash
65663,2,65663,Cash
65664,1,65664,Credit card
65665,1,65665,Credit card
65666,1,65666,Credit card
65667,2,65667,Cash
65668,1,65668,Credit card
65669,1,65669,Credit card
65670,1,65670,Credit card
65671,1,65671,Credit card
65672,2,65672,Cash
65673,1,65673,Credit card
65674,1,65674,Credit card
65675,1,65675,Credit card
65676,1,65676,Credit card
65677,1,65677,Credit card
65678,2,65678,Cash
65679,1,65679,Credit card
65680,2,65680,Cash
65681,2,65681,Cash
65682,1,65682,Credit card
65683,2,65683,Cash
65684,1,65684,Credit card
65685,1,65685,Credit card
65686,1,65686,Credit card
65687,2,65687,Cash
65688,1,65688,Credit card
65689,2,65689,Cash
65690,1,65690,Credit card
65691,1,65691,Credit card
65692,2,65692,Cash
65693,2,65693,Cash
65694,1,65694,Credit card
65695,1,65695,Credit card
65696,1,65696,Credit card
65697,1,65697,Credit card
65698,1,65698,Credit card
65699,1,65699,Credit card
65700,2,65700,Cash
65701,2,65701,Cash
65702,1,65702,Credit card
65703,2,65703,Cash
65704,2,65704,Cash
65705,2,65705,Cash
65706,1,65706,Credit card
65707,2,65707,Cash
65708,2,65708,Cash
65709,3,65709,No charge
65710,1,65710,Credit card
65711,1,65711,Credit card
65712,2,65712,Cash
65713,1,65713,Credit card
65714,2,65714,Cash
65715,2,65715,Cash
65716,1,65716,Credit card
65717,2,65717,Cash
65718,1,65718,Credit card
65719,1,65719,Credit card
65720,2,65720,Cash
65721,1,65721,Credit card
65722,1,65722,Credit card
65723,1,65723,Credit card
65724,1,65724,Credit card
65725,2,65725,Cash
65726,2,65726,Cash
65727,2,65727,Cash
65728,2,65728,Cash
65729,1,65729,Credit card
65730,1,65730,Credit card
65731,2,65731,Cash
65732,2,65732,Cash
65733,2,65733,Cash
65734,1,65734,Credit card
65735,1,65735,Credit card
65736,1,65736,Credit card
65737,1,65737,Credit card
65738,1,65738,Credit card
65739,2,65739,Cash
65740,1,65740,Credit card
65741,1,65741,Credit card
65742,2,65742,Cash
65743,1,65743,Credit card
65744,1,65744,Credit card
65745,2,65745,Cash
65746,1,65746,Credit card
65747,2,65747,Cash
65748,2,65748,Cash
65749,1,65749,Credit card
65750,1,65750,Credit card
65751,2,65751,Cash
65752,2,65752,Cash
65753,1,65753,Credit card
65754,2,65754,Cash
65755,1,65755,Credit card
65756,1,65756,Credit card
65757,2,65757,Cash
65758,1,65758,Credit card
65759,1,65759,Credit card
65760,1,65760,Credit card
65761,1,65761,Credit card
65762,1,65762,Credit card
65763,2,65763,Cash
65764,1,65764,Credit card
65765,1,65765,Credit card
65766,1,65766,Credit card
65767,1,65767,Credit card
65768,1,65768,Credit card
65769,2,65769,Cash
65770,1,65770,Credit card
65771,2,65771,Cash
65772,1,65772,Credit card
65773,1,65773,Credit card
65774,2,65774,Cash
65775,1,65775,Credit card
65776,1,65776,Credit card
65777,2,65777,Cash
65778,2,65778,Cash
65779,1,65779,Credit card
65780,1,65780,Credit card
65781,1,65781,Credit card
65782,1,65782,Credit card
65783,1,65783,Credit card
65784,1,65784,Credit card
65785,1,65785,Credit card
65786,1,65786,Credit card
65787,1,65787,Credit card
65788,1,65788,Credit card
65789,1,65789,Credit card
65790,1,65790,Credit card
65791,1,65791,Credit card
65792,1,65792,Credit card
65793,1,65793,Credit card
65794,2,65794,Cash
65795,1,65795,Credit card
65796,1,65796,Credit card
65797,1,65797,Credit card
65798,2,65798,Cash
65799,2,65799,Cash
65800,1,65800,Credit card
65801,1,65801,Credit card
65802,1,65802,Credit card
65803,2,65803,Cash
65804,2,65804,Cash
65805,1,65805,Credit card
65806,2,65806,Cash
65807,1,65807,Credit card
65808,1,65808,Credit card
65809,1,65809,Credit card
65810,2,65810,Cash
65811,1,65811,Credit card
65812,1,65812,Credit card
65813,2,65813,Cash
65814,1,65814,Credit card
65815,1,65815,Credit card
65816,2,65816,Cash
65817,1,65817,Credit card
65818,2,65818,Cash
65819,2,65819,Cash
65820,1,65820,Credit card
65821,1,65821,Credit card
65822,1,65822,Credit card
65823,2,65823,Cash
65824,2,65824,Cash
65825,2,65825,Cash
65826,2,65826,Cash
65827,1,65827,Credit card
65828,1,65828,Credit card
65829,1,65829,Credit card
65830,1,65830,Credit card
65831,1,65831,Credit card
65832,1,65832,Credit card
65833,2,65833,Cash
65834,3,65834,No charge
65835,1,65835,Credit card
65836,1,65836,Credit card
65837,1,65837,Credit card
65838,1,65838,Credit card
65839,2,65839,Cash
65840,1,65840,Credit card
65841,1,65841,Credit card
65842,1,65842,Credit card
65843,1,65843,Credit card
65844,2,65844,Cash
65845,1,65845,Credit card
65846,1,65846,Credit card
65847,1,65847,Credit card
65848,1,65848,Credit card
65849,1,65849,Credit card
65850,1,65850,Credit card
65851,1,65851,Credit card
65852,1,65852,Credit card
65853,1,65853,Credit card
65854,1,65854,Credit card
65855,2,65855,Cash
65856,1,65856,Credit card
65857,2,65857,Cash
65858,1,65858,Credit card
65859,2,65859,Cash
65860,2,65860,Cash
65861,1,65861,Credit card
65862,1,65862,Credit card
65863,2,65863,Cash
65864,1,65864,Credit card
65865,1,65865,Credit card
65866,2,65866,Cash
65867,2,65867,Cash
65868,2,65868,Cash
65869,1,65869,Credit card
65870,1,65870,Credit card
65871,2,65871,Cash
65872,1,65872,Credit card
65873,2,65873,Cash
65874,2,65874,Cash
65875,2,65875,Cash
65876,1,65876,Credit card
65877,2,65877,Cash
65878,1,65878,Credit card
65879,2,65879,Cash
65880,2,65880,Cash
65881,1,65881,Credit card
65882,1,65882,Credit card
65883,1,65883,Credit card
65884,1,65884,Credit card
65885,2,65885,Cash
65886,1,65886,Credit card
65887,1,65887,Credit card
65888,1,65888,Credit card
65889,2,65889,Cash
65890,1,65890,Credit card
65891,2,65891,Cash
65892,1,65892,Credit card
65893,1,65893,Credit card
65894,1,65894,Credit card
65895,2,65895,Cash
65896,2,65896,Cash
65897,1,65897,Credit card
65898,1,65898,Credit card
65899,1,65899,Credit card
65900,1,65900,Credit card
65901,1,65901,Credit card
65902,1,65902,Credit card
65903,1,65903,Credit card
65904,2,65904,Cash
65905,2,65905,Cash
65906,1,65906,Credit card
65907,1,65907,Credit card
65908,1,65908,Credit card
65909,1,65909,Credit card
65910,2,65910,Cash
65911,2,65911,Cash
65912,1,65912,Credit card
65913,2,65913,Cash
65914,1,65914,Credit card
65915,2,65915,Cash
65916,1,65916,Credit card
65917,1,65917,Credit card
65918,1,65918,Credit card
65919,2,65919,Cash
65920,2,65920,Cash
65921,2,65921,Cash
65922,1,65922,Credit card
65923,2,65923,Cash
65924,1,65924,Credit card
65925,1,65925,Credit card
65926,1,65926,Credit card
65927,1,65927,Credit card
65928,2,65928,Cash
65929,1,65929,Credit card
65930,1,65930,Credit card
65931,2,65931,Cash
65932,1,65932,Credit card
65933,2,65933,Cash
65934,1,65934,Credit card
65935,2,65935,Cash
65936,2,65936,Cash
65937,2,65937,Cash
65938,1,65938,Credit card
65939,1,65939,Credit card
65940,1,65940,Credit card
65941,2,65941,Cash
65942,2,65942,Cash
65943,1,65943,Credit card
65944,2,65944,Cash
65945,1,65945,Credit card
65946,1,65946,Credit card
65947,1,65947,Credit card
65948,2,65948,Cash
65949,2,65949,Cash
65950,2,65950,Cash
65951,1,65951,Credit card
65952,1,65952,Credit card
65953,2,65953,Cash
65954,2,65954,Cash
65955,1,65955,Credit card
65956,2,65956,Cash
65957,2,65957,Cash
65958,2,65958,Cash
65959,2,65959,Cash
65960,1,65960,Credit card
65961,1,65961,Credit card
65962,1,65962,Credit card
65963,2,65963,Cash
65964,2,65964,Cash
65965,2,65965,Cash
65966,2,65966,Cash
65967,2,65967,Cash
65968,1,65968,Credit card
65969,1,65969,Credit card
65970,2,65970,Cash
65971,1,65971,Credit card
65972,1,65972,Credit card
65973,1,65973,Credit card
65974,1,65974,Credit card
65975,1,65975,Credit card
65976,1,65976,Credit card
65977,2,65977,Cash
65978,1,65978,Credit card
65979,1,65979,Credit card
65980,1,65980,Credit card
65981,1,65981,Credit card
65982,1,65982,Credit card
65983,2,65983,Cash
65984,1,65984,Credit card
65985,2,65985,Cash
65986,1,65986,Credit card
65987,1,65987,Credit card
65988,2,65988,Cash
65989,2,65989,Cash
65990,1,65990,Credit card
65991,1,65991,Credit card
65992,2,65992,Cash
65993,2,65993,Cash
65994,2,65994,Cash
65995,1,65995,Credit card
65996,2,65996,Cash
65997,2,65997,Cash
65998,1,65998,Credit card
65999,2,65999,Cash
66000,1,66000,Credit card
66001,2,66001,Cash
66002,1,66002,Credit card
66003,2,66003,Cash
66004,1,66004,Credit card
66005,1,66005,Credit card
66006,2,66006,Cash
66007,1,66007,Credit card
66008,1,66008,Credit card
66009,1,66009,Credit card
66010,1,66010,Credit card
66011,1,66011,Credit card
66012,2,66012,Cash
66013,1,66013,Credit card
66014,2,66014,Cash
66015,1,66015,Credit card
66016,1,66016,Credit card
66017,1,66017,Credit card
66018,1,66018,Credit card
66019,2,66019,Cash
66020,1,66020,Credit card
66021,1,66021,Credit card
66022,2,66022,Cash
66023,1,66023,Credit card
66024,1,66024,Credit card
66025,1,66025,Credit card
66026,1,66026,Credit card
66027,1,66027,Credit card
66028,1,66028,Credit card
66029,1,66029,Credit card
66030,1,66030,Credit card
66031,2,66031,Cash
66032,3,66032,No charge
66033,2,66033,Cash
66034,1,66034,Credit card
66035,1,66035,Credit card
66036,1,66036,Credit card
66037,1,66037,Credit card
66038,4,66038,Dispute
66039,1,66039,Credit card
66040,2,66040,Cash
66041,1,66041,Credit card
66042,1,66042,Credit card
66043,1,66043,Credit card
66044,2,66044,Cash
66045,1,66045,Credit card
66046,2,66046,Cash
66047,1,66047,Credit card
66048,2,66048,Cash
66049,1,66049,Credit card
66050,1,66050,Credit card
66051,1,66051,Credit card
66052,1,66052,Credit card
66053,1,66053,Credit card
66054,1,66054,Credit card
66055,1,66055,Credit card
66056,1,66056,Credit card
66057,1,66057,Credit card
66058,2,66058,Cash
66059,1,66059,Credit card
66060,1,66060,Credit card
66061,3,66061,No charge
66062,2,66062,Cash
66063,1,66063,Credit card
66064,2,66064,Cash
66065,1,66065,Credit card
66066,1,66066,Credit card
66067,1,66067,Credit card
66068,1,66068,Credit card
66069,1,66069,Credit card
66070,1,66070,Credit card
66071,2,66071,Cash
66072,1,66072,Credit card
66073,1,66073,Credit card
66074,1,66074,Credit card
66075,1,66075,Credit card
66076,1,66076,Credit card
66077,2,66077,Cash
66078,1,66078,Credit card
66079,1,66079,Credit card
66080,2,66080,Cash
66081,1,66081,Credit card
66082,1,66082,Credit card
66083,1,66083,Credit card
66084,1,66084,Credit card
66085,2,66085,Cash
66086,1,66086,Credit card
66087,2,66087,Cash
66088,2,66088,Cash
66089,1,66089,Credit card
66090,1,66090,Credit card
66091,2,66091,Cash
66092,1,66092,Credit card
66093,1,66093,Credit card
66094,2,66094,Cash
66095,1,66095,Credit card
66096,1,66096,Credit card
66097,1,66097,Credit card
66098,1,66098,Credit card
66099,2,66099,Cash
66100,2,66100,Cash
66101,1,66101,Credit card
66102,1,66102,Credit card
66103,2,66103,Cash
66104,1,66104,Credit card
66105,1,66105,Credit card
66106,1,66106,Credit card
66107,2,66107,Cash
66108,1,66108,Credit card
66109,1,66109,Credit card
66110,2,66110,Cash
66111,1,66111,Credit card
66112,2,66112,Cash
66113,2,66113,Cash
66114,1,66114,Credit card
66115,2,66115,Cash
66116,1,66116,Credit card
66117,2,66117,Cash
66118,1,66118,Credit card
66119,2,66119,Cash
66120,1,66120,Credit card
66121,2,66121,Cash
66122,1,66122,Credit card
66123,1,66123,Credit card
66124,1,66124,Credit card
66125,1,66125,Credit card
66126,2,66126,Cash
66127,1,66127,Credit card
66128,1,66128,Credit card
66129,1,66129,Credit card
66130,2,66130,Cash
66131,1,66131,Credit card
66132,2,66132,Cash
66133,1,66133,Credit card
66134,1,66134,Credit card
66135,1,66135,Credit card
66136,1,66136,Credit card
66137,1,66137,Credit card
66138,1,66138,Credit card
66139,1,66139,Credit card
66140,1,66140,Credit card
66141,1,66141,Credit card
66142,1,66142,Credit card
66143,1,66143,Credit card
66144,1,66144,Credit card
66145,2,66145,Cash
66146,2,66146,Cash
66147,1,66147,Credit card
66148,1,66148,Credit card
66149,1,66149,Credit card
66150,2,66150,Cash
66151,1,66151,Credit card
66152,2,66152,Cash
66153,2,66153,Cash
66154,1,66154,Credit card
66155,2,66155,Cash
66156,2,66156,Cash
66157,2,66157,Cash
66158,1,66158,Credit card
66159,2,66159,Cash
66160,1,66160,Credit card
66161,1,66161,Credit card
66162,1,66162,Credit card
66163,1,66163,Credit card
66164,1,66164,Credit card
66165,1,66165,Credit card
66166,2,66166,Cash
66167,1,66167,Credit card
66168,2,66168,Cash
66169,1,66169,Credit card
66170,1,66170,Credit card
66171,1,66171,Credit card
66172,2,66172,Cash
66173,1,66173,Credit card
66174,1,66174,Credit card
66175,2,66175,Cash
66176,1,66176,Credit card
66177,1,66177,Credit card
66178,1,66178,Credit card
66179,1,66179,Credit card
66180,2,66180,Cash
66181,1,66181,Credit card
66182,2,66182,Cash
66183,1,66183,Credit card
66184,1,66184,Credit card
66185,1,66185,Credit card
66186,2,66186,Cash
66187,2,66187,Cash
66188,1,66188,Credit card
66189,1,66189,Credit card
66190,1,66190,Credit card
66191,2,66191,Cash
66192,2,66192,Cash
66193,2,66193,Cash
66194,1,66194,Credit card
66195,2,66195,Cash
66196,1,66196,Credit card
66197,1,66197,Credit card
66198,1,66198,Credit card
66199,1,66199,Credit card
66200,1,66200,Credit card
66201,1,66201,Credit card
66202,2,66202,Cash
66203,1,66203,Credit card
66204,1,66204,Credit card
66205,2,66205,Cash
66206,1,66206,Credit card
66207,1,66207,Credit card
66208,2,66208,Cash
66209,1,66209,Credit card
66210,1,66210,Credit card
66211,2,66211,Cash
66212,2,66212,Cash
66213,1,66213,Credit card
66214,2,66214,Cash
66215,2,66215,Cash
66216,1,66216,Credit card
66217,2,66217,Cash
66218,2,66218,Cash
66219,2,66219,Cash
66220,1,66220,Credit card
66221,1,66221,Credit card
66222,2,66222,Cash
66223,1,66223,Credit card
66224,1,66224,Credit card
66225,2,66225,Cash
66226,2,66226,Cash
66227,1,66227,Credit card
66228,3,66228,No charge
66229,2,66229,Cash
66230,1,66230,Credit card
66231,1,66231,Credit card
66232,1,66232,Credit card
66233,1,66233,Credit card
66234,1,66234,Credit card
66235,2,66235,Cash
66236,1,66236,Credit card
66237,1,66237,Credit card
66238,1,66238,Credit card
66239,1,66239,Credit card
66240,2,66240,Cash
66241,1,66241,Credit card
66242,1,66242,Credit card
66243,1,66243,Credit card
66244,1,66244,Credit card
66245,1,66245,Credit card
66246,2,66246,Cash
66247,1,66247,Credit card
66248,1,66248,Credit card
66249,2,66249,Cash
66250,2,66250,Cash
66251,1,66251,Credit card
66252,1,66252,Credit card
66253,2,66253,Cash
66254,2,66254,Cash
66255,1,66255,Credit card
66256,1,66256,Credit card
66257,1,66257,Credit card
66258,1,66258,Credit card
66259,1,66259,Credit card
66260,2,66260,Cash
66261,1,66261,Credit card
66262,2,66262,Cash
66263,1,66263,Credit card
66264,1,66264,Credit card
66265,1,66265,Credit card
66266,2,66266,Cash
66267,1,66267,Credit card
66268,1,66268,Credit card
66269,1,66269,Credit card
66270,1,66270,Credit card
66271,1,66271,Credit card
66272,1,66272,Credit card
66273,2,66273,Cash
66274,1,66274,Credit card
66275,2,66275,Cash
66276,2,66276,Cash
66277,1,66277,Credit card
66278,1,66278,Credit card
66279,1,66279,Credit card
66280,2,66280,Cash
66281,1,66281,Credit card
66282,1,66282,Credit card
66283,2,66283,Cash
66284,1,66284,Credit card
66285,2,66285,Cash
66286,2,66286,Cash
66287,1,66287,Credit card
66288,2,66288,Cash
66289,1,66289,Credit card
66290,2,66290,Cash
66291,1,66291,Credit card
66292,1,66292,Credit card
66293,1,66293,Credit card
66294,1,66294,Credit card
66295,1,66295,Credit card
66296,2,66296,Cash
66297,2,66297,Cash
66298,1,66298,Credit card
66299,1,66299,Credit card
66300,1,66300,Credit card
66301,1,66301,Credit card
66302,1,66302,Credit card
66303,2,66303,Cash
66304,1,66304,Credit card
66305,1,66305,Credit card
66306,2,66306,Cash
66307,2,66307,Cash
66308,1,66308,Credit card
66309,1,66309,Credit card
66310,1,66310,Credit card
66311,1,66311,Credit card
66312,1,66312,Credit card
66313,1,66313,Credit card
66314,1,66314,Credit card
66315,1,66315,Credit card
66316,1,66316,Credit card
66317,1,66317,Credit card
66318,2,66318,Cash
66319,2,66319,Cash
66320,2,66320,Cash
66321,2,66321,Cash
66322,1,66322,Credit card
66323,1,66323,Credit card
66324,2,66324,Cash
66325,2,66325,Cash
66326,1,66326,Credit card
66327,2,66327,Cash
66328,1,66328,Credit card
66329,1,66329,Credit card
66330,1,66330,Credit card
66331,1,66331,Credit card
66332,1,66332,Credit card
66333,1,66333,Credit card
66334,1,66334,Credit card
66335,2,66335,Cash
66336,2,66336,Cash
66337,1,66337,Credit card
66338,2,66338,Cash
66339,2,66339,Cash
66340,1,66340,Credit card
66341,1,66341,Credit card
66342,2,66342,Cash
66343,1,66343,Credit card
66344,2,66344,Cash
66345,3,66345,No charge
66346,2,66346,Cash
66347,2,66347,Cash
66348,1,66348,Credit card
66349,1,66349,Credit card
66350,1,66350,Credit card
66351,2,66351,Cash
66352,1,66352,Credit card
66353,1,66353,Credit card
66354,1,66354,Credit card
