,rate_code_id,RatecodeID,rate_code_name
51756,51756,1,Standard rate
51757,51757,1,Standard rate
51758,51758,1,Standard rate
51759,51759,1,Standard rate
51760,51760,1,Standard rate
51761,51761,1,Standard rate
51762,51762,1,Standard rate
51763,51763,1,Standard rate
51764,51764,1,Standard rate
51765,51765,1,Standard rate
51766,51766,1,Standard rate
51767,51767,1,Standard rate
51768,51768,1,Standard rate
51769,51769,1,Standard rate
51770,51770,1,Standard rate
51771,51771,1,Standard rate
51772,51772,1,Standard rate
51773,51773,1,Standard rate
51774,51774,1,Standard rate
51775,51775,1,Standard rate
51776,51776,1,Standard rate
51777,51777,1,Standard rate
51778,51778,1,Standard rate
51779,51779,1,Standard rate
51780,51780,3,Newark
51781,51781,1,Standard rate
51782,51782,1,Standard rate
51783,51783,3,Newark
51784,51784,1,Standard rate
51785,51785,1,Standard rate
51786,51786,1,Standard rate
51787,51787,1,Standard rate
51788,51788,2,JFK
51789,51789,1,Standard rate
51790,51790,1,Standard rate
51791,51791,1,Standard rate
51792,51792,1,Standard rate
51793,51793,1,Standard rate
51794,51794,1,Standard rate
51795,51795,1,Standard rate
51796,51796,1,Standard rate
51797,51797,1,Standard rate
51798,51798,2,JFK
51799,51799,1,Standard rate
51800,51800,1,Standard rate
51801,51801,1,Standard rate
51802,51802,1,Standard rate
51803,51803,1,Standard rate
51804,51804,1,Standard rate
51805,51805,1,Standard rate
51806,51806,1,Standard rate
51807,51807,1,Standard rate
51808,51808,1,Standard rate
51809,51809,1,Standard rate
51810,51810,1,Standard rate
51811,51811,1,Standard rate
51812,51812,1,Standard rate
51813,51813,1,Standard rate
51814,51814,1,Standard rate
51815,51815,1,Standard rate
51816,51816,1,Standard rate
51817,51817,1,Standard rate
51818,51818,1,Standard rate
51819,51819,1,Standard rate
51820,51820,1,Standard rate
51821,51821,1,Standard rate
51822,51822,1,Standard rate
51823,51823,1,Standard rate
51824,51824,1,Standard rate
51825,51825,1,Standard rate
51826,51826,1,Standard rate
51827,51827,1,Standard rate
51828,51828,1,Standard rate
51829,51829,1,Standard rate
51830,51830,1,Standard rate
51831,51831,1,Standard rate
51832,51832,1,Standard rate
51833,51833,1,Standard rate
51834,51834,1,Standard rate
51835,51835,1,Standard rate
51836,51836,2,JFK
51837,51837,1,Standard rate
51838,51838,1,Standard rate
51839,51839,1,Standard rate
51840,51840,1,Standard rate
51841,51841,1,Standard rate
51842,51842,1,Standard rate
51843,51843,1,Standard rate
51844,51844,1,Standard rate
51845,51845,1,Standard rate
51846,51846,1,Standard rate
51847,51847,1,Standard rate
51848,51848,1,Standard rate
51849,51849,1,Standard rate
51850,51850,1,Standard rate
51851,51851,1,Standard rate
51852,51852,1,Standard rate
51853,51853,1,Standard rate
51854,51854,1,Standard rate
51855,51855,1,Standard rate
51856,51856,1,Standard rate
51857,51857,1,Standard rate
51858,51858,1,Standard rate
51859,51859,1,Standard rate
51860,51860,1,Standard rate
51861,51861,1,Standard rate
51862,51862,1,Standard rate
51863,51863,1,Standard rate
51864,51864,1,Standard rate
51865,51865,1,Standard rate
51866,51866,1,Standard rate
51867,51867,1,Standard rate
51868,51868,1,Standard rate
51869,51869,1,Standard rate
51870,51870,1,Standard rate
51871,51871,1,Standard rate
51872,51872,1,Standard rate
51873,51873,1,Standard rate
51874,51874,1,Standard rate
51875,51875,2,JFK
51876,51876,1,Standard rate
51877,51877,1,Standard rate
51878,51878,1,Standard rate
51879,51879,1,Standard rate
51880,51880,1,Standard rate
51881,51881,1,Standard rate
51882,51882,2,JFK
51883,51883,1,Standard rate
51884,51884,1,Standard rate
51885,51885,1,Standard rate
51886,51886,1,Standard rate
51887,51887,1,Standard rate
51888,51888,1,Standard rate
51889,51889,1,Standard rate
51890,51890,1,Standard rate
51891,51891,1,Standard rate
51892,51892,1,Standard rate
51893,51893,1,Standard rate
51894,51894,1,Standard rate
51895,51895,2,JFK
51896,51896,1,Standard rate
51897,51897,1,Standard rate
51898,51898,1,Standard rate
51899,51899,1,Standard rate
51900,51900,1,Standard rate
51901,51901,1,Standard rate
51902,51902,1,Standard rate
51903,51903,1,Standard rate
51904,51904,1,Standard rate
51905,51905,1,Standard rate
51906,51906,1,Standard rate
51907,51907,1,Standard rate
51908,51908,1,Standard rate
51909,51909,1,Standard rate
51910,51910,1,Standard rate
51911,51911,1,Standard rate
51912,51912,1,Standard rate
51913,51913,1,Standard rate
51914,51914,1,Standard rate
51915,51915,1,Standard rate
51916,51916,1,Standard rate
51917,51917,1,Standard rate
51918,51918,1,Standard rate
51919,51919,1,Standard rate
51920,51920,1,Standard rate
51921,51921,1,Standard rate
51922,51922,1,Standard rate
51923,51923,1,Standard rate
51924,51924,1,Standard rate
51925,51925,1,Standard rate
51926,51926,1,Standard rate
51927,51927,1,Standard rate
51928,51928,1,Standard rate
51929,51929,1,Standard rate
51930,51930,1,Standard rate
51931,51931,1,Standard rate
51932,51932,1,Standard rate
51933,51933,1,Standard rate
51934,51934,1,Standard rate
51935,51935,1,Standard rate
51936,51936,1,Standard rate
51937,51937,1,Standard rate
51938,51938,1,Standard rate
51939,51939,1,Standard rate
51940,51940,1,Standard rate
51941,51941,1,Standard rate
51942,51942,1,Standard rate
51943,51943,1,Standard rate
51944,51944,1,Standard rate
51945,51945,1,Standard rate
51946,51946,1,Standard rate
51947,51947,1,Standard rate
51948,51948,1,Standard rate
51949,51949,1,Standard rate
51950,51950,1,Standard rate
51951,51951,1,Standard rate
51952,51952,1,Standard rate
51953,51953,1,Standard rate
51954,51954,1,Standard rate
51955,51955,1,Standard rate
51956,51956,1,Standard rate
51957,51957,1,Standard rate
51958,51958,1,Standard rate
51959,51959,1,Standard rate
51960,51960,1,Standard rate
51961,51961,1,Standard rate
51962,51962,1,Standard rate
51963,51963,1,Standard rate
51964,51964,1,Standard rate
51965,51965,1,Standard rate
51966,51966,1,Standard rate
51967,51967,1,Standard rate
51968,51968,1,Standard rate
51969,51969,1,Standard rate
51970,51970,1,Standard rate
51971,51971,1,Standard rate
51972,51972,1,Standard rate
51973,51973,1,Standard rate
51974,51974,1,Standard rate
51975,51975,1,Standard rate
51976,51976,1,Standard rate
51977,51977,1,Standard rate
51978,51978,1,Standard rate
51979,51979,1,Standard rate
51980,51980,1,Standard rate
51981,51981,1,Standard rate
51982,51982,1,Standard rate
51983,51983,1,Standard rate
51984,51984,1,Standard rate
51985,51985,1,Standard rate
51986,51986,1,Standard rate
51987,51987,1,Standard rate
51988,51988,1,Standard rate
51989,51989,1,Standard rate
51990,51990,1,Standard rate
51991,51991,1,Standard rate
51992,51992,1,Standard rate
51993,51993,1,Standard rate
51994,51994,1,Standard rate
51995,51995,1,Standard rate
51996,51996,1,Standard rate
51997,51997,1,Standard rate
51998,51998,1,Standard rate
51999,51999,1,Standard rate
52000,52000,1,Standard rate
52001,52001,1,Standard rate
52002,52002,1,Standard rate
52003,52003,1,Standard rate
52004,52004,1,Standard rate
52005,52005,1,Standard rate
52006,52006,2,JFK
52007,52007,1,Standard rate
52008,52008,1,Standard rate
52009,52009,1,Standard rate
52010,52010,1,Standard rate
52011,52011,1,Standard rate
52012,52012,1,Standard rate
52013,52013,1,Standard rate
52014,52014,1,Standard rate
52015,52015,1,Standard rate
52016,52016,1,Standard rate
52017,52017,1,Standard rate
52018,52018,1,Standard rate
52019,52019,1,Standard rate
52020,52020,1,Standard rate
52021,52021,1,Standard rate
52022,52022,1,Standard rate
52023,52023,1,Standard rate
52024,52024,1,Standard rate
52025,52025,1,Standard rate
52026,52026,1,Standard rate
52027,52027,1,Standard rate
52028,52028,1,Standard rate
52029,52029,1,Standard rate
52030,52030,1,Standard rate
52031,52031,1,Standard rate
52032,52032,1,Standard rate
52033,52033,1,Standard rate
52034,52034,1,Standard rate
52035,52035,1,Standard rate
52036,52036,1,Standard rate
52037,52037,1,Standard rate
52038,52038,1,Standard rate
52039,52039,1,Standard rate
52040,52040,1,Standard rate
52041,52041,1,Standard rate
52042,52042,1,Standard rate
52043,52043,1,Standard rate
52044,52044,1,Standard rate
52045,52045,1,Standard rate
52046,52046,1,Standard rate
52047,52047,1,Standard rate
52048,52048,1,Standard rate
52049,52049,1,Standard rate
52050,52050,1,Standard rate
52051,52051,1,Standard rate
52052,52052,1,Standard rate
52053,52053,1,Standard rate
52054,52054,1,Standard rate
52055,52055,1,Standard rate
52056,52056,1,Standard rate
52057,52057,1,Standard rate
52058,52058,1,Standard rate
52059,52059,1,Standard rate
52060,52060,2,JFK
52061,52061,1,Standard rate
52062,52062,1,Standard rate
52063,52063,1,Standard rate
52064,52064,1,Standard rate
52065,52065,1,Standard rate
52066,52066,1,Standard rate
52067,52067,1,Standard rate
52068,52068,1,Standard rate
52069,52069,1,Standard rate
52070,52070,1,Standard rate
52071,52071,1,Standard rate
52072,52072,1,Standard rate
52073,52073,1,Standard rate
52074,52074,1,Standard rate
52075,52075,1,Standard rate
52076,52076,1,Standard rate
52077,52077,1,Standard rate
52078,52078,1,Standard rate
52079,52079,1,Standard rate
52080,52080,1,Standard rate
52081,52081,1,Standard rate
52082,52082,1,Standard rate
52083,52083,1,Standard rate
52084,52084,1,Standard rate
52085,52085,1,Standard rate
52086,52086,1,Standard rate
52087,52087,1,Standard rate
52088,52088,1,Standard rate
52089,52089,1,Standard rate
52090,52090,1,Standard rate
52091,52091,1,Standard rate
52092,52092,1,Standard rate
52093,52093,1,Standard rate
52094,52094,1,Standard rate
52095,52095,1,Standard rate
52096,52096,1,Standard rate
52097,52097,1,Standard rate
52098,52098,1,Standard rate
52099,52099,1,Standard rate
52100,52100,1,Standard rate
52101,52101,2,JFK
52102,52102,1,Standard rate
52103,52103,1,Standard rate
52104,52104,1,Standard rate
52105,52105,1,Standard rate
52106,52106,1,Standard rate
52107,52107,1,Standard rate
52108,52108,1,Standard rate
52109,52109,1,Standard rate
52110,52110,1,Standard rate
52111,52111,1,Standard rate
52112,52112,1,Standard rate
52113,52113,1,Standard rate
52114,52114,1,Standard rate
52115,52115,1,Standard rate
52116,52116,1,Standard rate
52117,52117,1,Standard rate
52118,52118,1,Standard rate
52119,52119,1,Standard rate
52120,52120,1,Standard rate
52121,52121,1,Standard rate
52122,52122,1,Standard rate
52123,52123,1,Standard rate
52124,52124,1,Standard rate
52125,52125,1,Standard rate
52126,52126,1,Standard rate
52127,52127,1,Standard rate
52128,52128,1,Standard rate
52129,52129,1,Standard rate
52130,52130,1,Standard rate
52131,52131,1,Standard rate
52132,52132,1,Standard rate
52133,52133,1,Standard rate
52134,52134,1,Standard rate
52135,52135,1,Standard rate
52136,52136,1,Standard rate
52137,52137,1,Standard rate
52138,52138,1,Standard rate
52139,52139,1,Standard rate
52140,52140,1,Standard rate
52141,52141,1,Standard rate
52142,52142,1,Standard rate
52143,52143,1,Standard rate
52144,52144,1,Standard rate
52145,52145,1,Standard rate
52146,52146,1,Standard rate
52147,52147,1,Standard rate
52148,52148,1,Standard rate
52149,52149,1,Standard rate
52150,52150,1,Standard rate
52151,52151,1,Standard rate
52152,52152,1,Standard rate
52153,52153,1,Standard rate
52154,52154,1,Standard rate
52155,52155,1,Standard rate
52156,52156,1,Standard rate
52157,52157,1,Standard rate
52158,52158,1,Standard rate
52159,52159,1,Standard rate
52160,52160,1,Standard rate
52161,52161,1,Standard rate
52162,52162,1,Standard rate
52163,52163,1,Standard rate
52164,52164,1,Standard rate
52165,52165,1,Standard rate
52166,52166,1,Standard rate
52167,52167,1,Standard rate
52168,52168,1,Standard rate
52169,52169,1,Standard rate
52170,52170,1,Standard rate
52171,52171,1,Standard rate
52172,52172,1,Standard rate
52173,52173,1,Standard rate
52174,52174,1,Standard rate
52175,52175,1,Standard rate
52176,52176,1,Standard rate
52177,52177,1,Standard rate
52178,52178,1,Standard rate
52179,52179,1,Standard rate
52180,52180,1,Standard rate
52181,52181,1,Standard rate
52182,52182,1,Standard rate
52183,52183,1,Standard rate
52184,52184,1,Standard rate
52185,52185,1,Standard rate
52186,52186,1,Standard rate
52187,52187,1,Standard rate
52188,52188,1,Standard rate
52189,52189,1,Standard rate
52190,52190,1,Standard rate
52191,52191,1,Standard rate
52192,52192,1,Standard rate
52193,52193,1,Standard rate
52194,52194,1,Standard rate
52195,52195,1,Standard rate
52196,52196,1,Standard rate
52197,52197,1,Standard rate
52198,52198,1,Standard rate
52199,52199,1,Standard rate
52200,52200,1,Standard rate
52201,52201,1,Standard rate
52202,52202,1,Standard rate
52203,52203,1,Standard rate
52204,52204,1,Standard rate
52205,52205,1,Standard rate
52206,52206,1,Standard rate
52207,52207,1,Standard rate
52208,52208,1,Standard rate
52209,52209,1,Standard rate
52210,52210,1,Standard rate
52211,52211,1,Standard rate
52212,52212,1,Standard rate
52213,52213,1,Standard rate
52214,52214,1,Standard rate
52215,52215,1,Standard rate
52216,52216,1,Standard rate
52217,52217,1,Standard rate
52218,52218,1,Standard rate
52219,52219,1,Standard rate
52220,52220,1,Standard rate
52221,52221,1,Standard rate
52222,52222,1,Standard rate
52223,52223,1,Standard rate
52224,52224,2,JFK
52225,52225,1,Standard rate
52226,52226,1,Standard rate
52227,52227,1,Standard rate
52228,52228,1,Standard rate
52229,52229,1,Standard rate
52230,52230,1,Standard rate
52231,52231,1,Standard rate
52232,52232,2,JFK
52233,52233,1,Standard rate
52234,52234,1,Standard rate
52235,52235,1,Standard rate
52236,52236,1,Standard rate
52237,52237,1,Standard rate
52238,52238,1,Standard rate
52239,52239,1,Standard rate
52240,52240,1,Standard rate
52241,52241,1,Standard rate
52242,52242,1,Standard rate
52243,52243,1,Standard rate
52244,52244,1,Standard rate
52245,52245,1,Standard rate
52246,52246,1,Standard rate
52247,52247,1,Standard rate
52248,52248,1,Standard rate
52249,52249,1,Standard rate
52250,52250,1,Standard rate
52251,52251,1,Standard rate
52252,52252,1,Standard rate
52253,52253,1,Standard rate
52254,52254,1,Standard rate
52255,52255,1,Standard rate
52256,52256,1,Standard rate
52257,52257,1,Standard rate
52258,52258,1,Standard rate
52259,52259,1,Standard rate
52260,52260,1,Standard rate
52261,52261,1,Standard rate
52262,52262,1,Standard rate
52263,52263,1,Standard rate
52264,52264,1,Standard rate
52265,52265,1,Standard rate
52266,52266,1,Standard rate
52267,52267,1,Standard rate
52268,52268,1,Standard rate
52269,52269,1,Standard rate
52270,52270,1,Standard rate
52271,52271,1,Standard rate
52272,52272,1,Standard rate
52273,52273,1,Standard rate
52274,52274,1,Standard rate
52275,52275,1,Standard rate
52276,52276,1,Standard rate
52277,52277,1,Standard rate
52278,52278,1,Standard rate
52279,52279,1,Standard rate
52280,52280,1,Standard rate
52281,52281,1,Standard rate
52282,52282,1,Standard rate
52283,52283,1,Standard rate
52284,52284,1,Standard rate
52285,52285,1,Standard rate
52286,52286,1,Standard rate
52287,52287,1,Standard rate
52288,52288,1,Standard rate
52289,52289,1,Standard rate
52290,52290,2,JFK
52291,52291,1,Standard rate
52292,52292,1,Standard rate
52293,52293,1,Standard rate
52294,52294,1,Standard rate
52295,52295,1,Standard rate
52296,52296,1,Standard rate
52297,52297,2,JFK
52298,52298,1,Standard rate
52299,52299,1,Standard rate
52300,52300,1,Standard rate
52301,52301,1,Standard rate
52302,52302,1,Standard rate
52303,52303,1,Standard rate
52304,52304,1,Standard rate
52305,52305,1,Standard rate
52306,52306,1,Standard rate
52307,52307,1,Standard rate
52308,52308,1,Standard rate
52309,52309,1,Standard rate
52310,52310,1,Standard rate
52311,52311,1,Standard rate
52312,52312,1,Standard rate
52313,52313,1,Standard rate
52314,52314,1,Standard rate
52315,52315,1,Standard rate
52316,52316,1,Standard rate
52317,52317,1,Standard rate
52318,52318,1,Standard rate
52319,52319,1,Standard rate
52320,52320,1,Standard rate
52321,52321,1,Standard rate
52322,52322,1,Standard rate
52323,52323,1,Standard rate
52324,52324,1,Standard rate
52325,52325,1,Standard rate
52326,52326,1,Standard rate
52327,52327,1,Standard rate
52328,52328,1,Standard rate
52329,52329,1,Standard rate
52330,52330,1,Standard rate
52331,52331,1,Standard rate
52332,52332,1,Standard rate
52333,52333,1,Standard rate
52334,52334,1,Standard rate
52335,52335,1,Standard rate
52336,52336,1,Standard rate
52337,52337,1,Standard rate
52338,52338,1,Standard rate
52339,52339,1,Standard rate
52340,52340,1,Standard rate
52341,52341,1,Standard rate
52342,52342,1,Standard rate
52343,52343,1,Standard rate
52344,52344,1,Standard rate
52345,52345,1,Standard rate
52346,52346,1,Standard rate
52347,52347,1,Standard rate
52348,52348,1,Standard rate
52349,52349,1,Standard rate
52350,52350,1,Standard rate
52351,52351,1,Standard rate
52352,52352,1,Standard rate
52353,52353,1,Standard rate
52354,52354,1,Standard rate
52355,52355,1,Standard rate
52356,52356,1,Standard rate
52357,52357,1,Standard rate
52358,52358,1,Standard rate
52359,52359,1,Standard rate
52360,52360,1,Standard rate
52361,52361,1,Standard rate
52362,52362,1,Standard rate
52363,52363,1,Standard rate
52364,52364,1,Standard rate
52365,52365,1,Standard rate
52366,52366,1,Standard rate
52367,52367,1,Standard rate
52368,52368,1,Standard rate
52369,52369,1,Standard rate
52370,52370,1,Standard rate
52371,52371,1,Standard rate
52372,52372,1,Standard rate
52373,52373,1,Standard rate
52374,52374,1,Standard rate
52375,52375,1,Standard rate
52376,52376,1,Standard rate
52377,52377,1,Standard rate
52378,52378,1,Standard rate
52379,52379,1,Standard rate
52380,52380,3,Newark
52381,52381,1,Standard rate
52382,52382,1,Standard rate
52383,52383,1,Standard rate
52384,52384,1,Standard rate
52385,52385,1,Standard rate
52386,52386,1,Standard rate
52387,52387,1,Standard rate
52388,52388,1,Standard rate
52389,52389,1,Standard rate
52390,52390,1,Standard rate
52391,52391,1,Standard rate
52392,52392,1,Standard rate
52393,52393,1,Standard rate
52394,52394,1,Standard rate
52395,52395,1,Standard rate
52396,52396,1,Standard rate
52397,52397,1,Standard rate
52398,52398,1,Standard rate
52399,52399,1,Standard rate
52400,52400,1,Standard rate
52401,52401,3,Newark
52402,52402,1,Standard rate
52403,52403,1,Standard rate
52404,52404,1,Standard rate
52405,52405,1,Standard rate
52406,52406,1,Standard rate
52407,52407,1,Standard rate
52408,52408,1,Standard rate
52409,52409,1,Standard rate
52410,52410,1,Standard rate
52411,52411,1,Standard rate
52412,52412,1,Standard rate
52413,52413,1,Standard rate
52414,52414,1,Standard rate
52415,52415,1,Standard rate
52416,52416,1,Standard rate
52417,52417,1,Standard rate
52418,52418,1,Standard rate
52419,52419,1,Standard rate
52420,52420,1,Standard rate
52421,52421,1,Standard rate
52422,52422,1,Standard rate
52423,52423,1,Standard rate
52424,52424,2,JFK
52425,52425,1,Standard rate
52426,52426,1,Standard rate
52427,52427,1,Standard rate
52428,52428,1,Standard rate
52429,52429,1,Standard rate
52430,52430,1,Standard rate
52431,52431,1,Standard rate
52432,52432,1,Standard rate
52433,52433,1,Standard rate
52434,52434,1,Standard rate
52435,52435,1,Standard rate
52436,52436,1,Standard rate
52437,52437,1,Standard rate
52438,52438,1,Standard rate
52439,52439,1,Standard rate
52440,52440,1,Standard rate
52441,52441,1,Standard rate
52442,52442,1,Standard rate
52443,52443,1,Standard rate
52444,52444,1,Standard rate
52445,52445,1,Standard rate
52446,52446,1,Standard rate
52447,52447,1,Standard rate
52448,52448,1,Standard rate
52449,52449,1,Standard rate
52450,52450,3,Newark
52451,52451,1,Standard rate
52452,52452,1,Standard rate
52453,52453,1,Standard rate
52454,52454,1,Standard rate
52455,52455,1,Standard rate
52456,52456,1,Standard rate
52457,52457,1,Standard rate
52458,52458,1,Standard rate
52459,52459,1,Standard rate
52460,52460,1,Standard rate
52461,52461,1,Standard rate
52462,52462,1,Standard rate
52463,52463,1,Standard rate
52464,52464,1,Standard rate
52465,52465,1,Standard rate
52466,52466,1,Standard rate
52467,52467,1,Standard rate
52468,52468,1,Standard rate
52469,52469,1,Standard rate
52470,52470,1,Standard rate
52471,52471,1,Standard rate
52472,52472,1,Standard rate
52473,52473,1,Standard rate
52474,52474,1,Standard rate
52475,52475,1,Standard rate
52476,52476,1,Standard rate
52477,52477,1,Standard rate
52478,52478,1,Standard rate
52479,52479,1,Standard rate
52480,52480,1,Standard rate
52481,52481,1,Standard rate
52482,52482,1,Standard rate
52483,52483,1,Standard rate
52484,52484,1,Standard rate
52485,52485,1,Standard rate
52486,52486,1,Standard rate
52487,52487,1,Standard rate
52488,52488,1,Standard rate
52489,52489,1,Standard rate
52490,52490,1,Standard rate
52491,52491,1,Standard rate
52492,52492,1,Standard rate
52493,52493,1,Standard rate
52494,52494,1,Standard rate
52495,52495,1,Standard rate
52496,52496,1,Standard rate
52497,52497,1,Standard rate
52498,52498,1,Standard rate
52499,52499,1,Standard rate
52500,52500,1,Standard rate
52501,52501,1,Standard rate
52502,52502,1,Standard rate
52503,52503,1,Standard rate
52504,52504,1,Standard rate
52505,52505,1,Standard rate
52506,52506,1,Standard rate
52507,52507,1,Standard rate
52508,52508,1,Standard rate
52509,52509,1,Standard rate
52510,52510,1,Standard rate
52511,52511,1,Standard rate
52512,52512,1,Standard rate
52513,52513,1,Standard rate
52514,52514,1,Standard rate
52515,52515,1,Standard rate
52516,52516,1,Standard rate
52517,52517,1,Standard rate
52518,52518,1,Standard rate
52519,52519,1,Standard rate
52520,52520,1,Standard rate
52521,52521,1,Standard rate
52522,52522,1,Standard rate
52523,52523,1,Standard rate
52524,52524,1,Standard rate
52525,52525,1,Standard rate
52526,52526,1,Standard rate
52527,52527,1,Standard rate
52528,52528,1,Standard rate
52529,52529,1,Standard rate
52530,52530,1,Standard rate
52531,52531,1,Standard rate
52532,52532,1,Standard rate
52533,52533,1,Standard rate
52534,52534,1,Standard rate
52535,52535,1,Standard rate
52536,52536,1,Standard rate
52537,52537,1,Standard rate
52538,52538,1,Standard rate
52539,52539,1,Standard rate
52540,52540,1,Standard rate
52541,52541,1,Standard rate
52542,52542,2,JFK
52543,52543,1,Standard rate
52544,52544,1,Standard rate
52545,52545,1,Standard rate
52546,52546,1,Standard rate
52547,52547,1,Standard rate
52548,52548,1,Standard rate
52549,52549,1,Standard rate
52550,52550,1,Standard rate
52551,52551,1,Standard rate
52552,52552,1,Standard rate
52553,52553,1,Standard rate
52554,52554,1,Standard rate
52555,52555,1,Standard rate
52556,52556,1,Standard rate
52557,52557,1,Standard rate
52558,52558,1,Standard rate
52559,52559,1,Standard rate
52560,52560,1,Standard rate
52561,52561,1,Standard rate
52562,52562,1,Standard rate
52563,52563,2,JFK
52564,52564,1,Standard rate
52565,52565,1,Standard rate
52566,52566,1,Standard rate
52567,52567,1,Standard rate
52568,52568,1,Standard rate
52569,52569,1,Standard rate
52570,52570,1,Standard rate
52571,52571,1,Standard rate
52572,52572,1,Standard rate
52573,52573,1,Standard rate
52574,52574,1,Standard rate
52575,52575,1,Standard rate
52576,52576,1,Standard rate
52577,52577,1,Standard rate
52578,52578,1,Standard rate
52579,52579,1,Standard rate
52580,52580,1,Standard rate
52581,52581,1,Standard rate
52582,52582,1,Standard rate
52583,52583,1,Standard rate
52584,52584,1,Standard rate
52585,52585,1,Standard rate
52586,52586,1,Standard rate
52587,52587,1,Standard rate
52588,52588,1,Standard rate
52589,52589,1,Standard rate
52590,52590,1,Standard rate
52591,52591,2,JFK
52592,52592,5,Negotiated fare
52593,52593,1,Standard rate
52594,52594,1,Standard rate
52595,52595,1,Standard rate
52596,52596,1,Standard rate
52597,52597,1,Standard rate
52598,52598,1,Standard rate
52599,52599,1,Standard rate
52600,52600,1,Standard rate
52601,52601,1,Standard rate
52602,52602,1,Standard rate
52603,52603,1,Standard rate
52604,52604,1,Standard rate
52605,52605,1,Standard rate
52606,52606,1,Standard rate
52607,52607,1,Standard rate
52608,52608,1,Standard rate
52609,52609,1,Standard rate
52610,52610,1,Standard rate
52611,52611,1,Standard rate
52612,52612,1,Standard rate
52613,52613,1,Standard rate
52614,52614,1,Standard rate
52615,52615,1,Standard rate
52616,52616,1,Standard rate
52617,52617,1,Standard rate
52618,52618,1,Standard rate
52619,52619,1,Standard rate
52620,52620,1,Standard rate
52621,52621,1,Standard rate
52622,52622,1,Standard rate
52623,52623,1,Standard rate
52624,52624,1,Standard rate
52625,52625,1,Standard rate
52626,52626,1,Standard rate
52627,52627,1,Standard rate
52628,52628,1,Standard rate
52629,52629,2,JFK
52630,52630,1,Standard rate
52631,52631,1,Standard rate
52632,52632,1,Standard rate
52633,52633,1,Standard rate
52634,52634,1,Standard rate
52635,52635,1,Standard rate
52636,52636,1,Standard rate
52637,52637,1,Standard rate
52638,52638,1,Standard rate
52639,52639,1,Standard rate
52640,52640,1,Standard rate
52641,52641,1,Standard rate
52642,52642,1,Standard rate
52643,52643,1,Standard rate
52644,52644,1,Standard rate
52645,52645,1,Standard rate
52646,52646,1,Standard rate
52647,52647,1,Standard rate
52648,52648,1,Standard rate
52649,52649,1,Standard rate
52650,52650,1,Standard rate
52651,52651,1,Standard rate
52652,52652,1,Standard rate
52653,52653,1,Standard rate
52654,52654,1,Standard rate
52655,52655,1,Standard rate
52656,52656,1,Standard rate
52657,52657,1,Standard rate
52658,52658,1,Standard rate
52659,52659,1,Standard rate
52660,52660,1,Standard rate
52661,52661,1,Standard rate
52662,52662,1,Standard rate
52663,52663,1,Standard rate
52664,52664,1,Standard rate
52665,52665,1,Standard rate
52666,52666,1,Standard rate
52667,52667,1,Standard rate
52668,52668,1,Standard rate
52669,52669,1,Standard rate
52670,52670,1,Standard rate
52671,52671,1,Standard rate
52672,52672,1,Standard rate
52673,52673,1,Standard rate
52674,52674,1,Standard rate
52675,52675,1,Standard rate
52676,52676,1,Standard rate
52677,52677,1,Standard rate
52678,52678,1,Standard rate
52679,52679,1,Standard rate
52680,52680,1,Standard rate
52681,52681,1,Standard rate
52682,52682,1,Standard rate
52683,52683,1,Standard rate
52684,52684,1,Standard rate
52685,52685,1,Standard rate
52686,52686,1,Standard rate
52687,52687,1,Standard rate
52688,52688,1,Standard rate
52689,52689,3,Newark
52690,52690,1,Standard rate
52691,52691,1,Standard rate
52692,52692,1,Standard rate
52693,52693,1,Standard rate
52694,52694,1,Standard rate
52695,52695,1,Standard rate
52696,52696,1,Standard rate
52697,52697,1,Standard rate
52698,52698,1,Standard rate
52699,52699,1,Standard rate
52700,52700,1,Standard rate
52701,52701,1,Standard rate
52702,52702,1,Standard rate
52703,52703,1,Standard rate
52704,52704,1,Standard rate
52705,52705,1,Standard rate
52706,52706,1,Standard rate
52707,52707,1,Standard rate
52708,52708,1,Standard rate
52709,52709,1,Standard rate
52710,52710,1,Standard rate
52711,52711,1,Standard rate
52712,52712,1,Standard rate
52713,52713,1,Standard rate
52714,52714,1,Standard rate
52715,52715,1,Standard rate
52716,52716,1,Standard rate
52717,52717,1,Standard rate
52718,52718,1,Standard rate
52719,52719,1,Standard rate
52720,52720,1,Standard rate
52721,52721,1,Standard rate
52722,52722,1,Standard rate
52723,52723,1,Standard rate
52724,52724,1,Standard rate
52725,52725,1,Standard rate
52726,52726,1,Standard rate
52727,52727,1,Standard rate
52728,52728,1,Standard rate
52729,52729,1,Standard rate
52730,52730,1,Standard rate
52731,52731,1,Standard rate
52732,52732,1,Standard rate
52733,52733,1,Standard rate
52734,52734,1,Standard rate
52735,52735,2,JFK
52736,52736,1,Standard rate
52737,52737,1,Standard rate
52738,52738,1,Standard rate
52739,52739,1,Standard rate
52740,52740,1,Standard rate
52741,52741,1,Standard rate
52742,52742,1,Standard rate
52743,52743,1,Standard rate
52744,52744,1,Standard rate
52745,52745,1,Standard rate
52746,52746,1,Standard rate
52747,52747,1,Standard rate
52748,52748,1,Standard rate
52749,52749,1,Standard rate
52750,52750,1,Standard rate
52751,52751,1,Standard rate
52752,52752,2,JFK
52753,52753,1,Standard rate
52754,52754,1,Standard rate
52755,52755,1,Standard rate
52756,52756,1,Standard rate
52757,52757,1,Standard rate
